mention_id,article_id,date,year,page,title,mention_idx_in_article,window,mantra_binding,institutional_embedding,inst_narrow,inst_broader,inst_constitutional,personal_command,cmd_listen,cmd_responsible,cmd_at_ease
M02365,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,38,"践、历史与现实、强军与强国的结合上，全面准确把握军委主席负责制的科学真理性、历史必然性、制度优越性，防止学习理解简单化、片面化、浅表化。立足强军实践坚定对军委主席负责制的制度自信，深刻领悟军委主席负责制是“两个确立”在人民军队落地生根的重要制度保证，增强全面深入贯彻军委主席负责制的政治自觉、思想自觉、行动自觉。
严明全面深入贯彻军委主席负责制的政治纪律。军队守纪律首要的是遵守政治纪律，要始终把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。要严格落实《关于新形势下党内政治生活的若干准则》《中国共产党党内监督条例》，严格落实《关于全面深入贯彻军委主席负责制的意见》等，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动",1,0,0,0,0,0,0,0,0
M02366,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,39,"责制的制度自信，深刻领悟军委主席负责制是“两个确立”在人民军队落地生根的重要制度保证，增强全面深入贯彻军委主席负责制的政治自觉、思想自觉、行动自觉。
严明全面深入贯彻军委主席负责制的政治纪律。军队守纪律首要的是遵守政治纪律，要始终把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。要严格落实《关于新形势下党内政治生活的若干准则》《中国共产党党内监督条例》，严格落实《关于全面深入贯彻军委主席负责制的意见》等，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用",1,1,1,0,0,0,0,0,0
M02367,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,40,"政治自觉、思想自觉、行动自觉。
严明全面深入贯彻军委主席负责制的政治纪律。军队守纪律首要的是遵守政治纪律，要始终把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。要严格落实《关于新形势下党内政治生活的若干准则》《中国共产党党内监督条例》，严格落实《关于全面深入贯彻军委主席负责制的意见》等，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障",1,1,1,0,0,0,0,0,0
M02368,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,41,"循、作为最高政治纪律来严守。要严格落实《关于新形势下党内政治生活的若干准则》《中国共产党党内监督条例》，严格落实《关于全面深入贯彻军委主席负责制的意见》等，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席",1,1,1,0,0,0,0,0,0
M02369,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,42,"。要严格落实《关于新形势下党内政治生活的若干准则》《中国共产党党内监督条例》，严格落实《关于全面深入贯彻军委主席负责制的意见》等，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成",1,1,1,0,0,0,0,0,0
M02370,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,43,"《关于全面深入贯彻军委主席负责制的意见》等，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分",1,1,1,0,0,0,0,0,0
M02371,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,44,"决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主",1,1,1,0,0,0,0,0,0
M02372,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,45,"维护”，贯彻军委主席负责制，把忠诚核心、拥戴核心、维护核心、捍卫核心，内化为真诚拥戴、听令景从的高度政治自觉，外化为履职尽责、奋斗强军的实际行动。
严格全面深入贯彻军委主席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、",0,1,1,0,0,0,0,0,0
M02373,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,46,"席负责制的法治约束。军委主席负责制具有最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，",0,1,1,0,0,0,0,0,0
M02374,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,47,"最高层次的法律权威，必须注重运用法治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委",0,1,1,0,0,0,0,0,0
M02375,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,48,"治思维和法治方式，提高全面深入贯彻军委主席负责制法治化水平。坚持用习近平强军思想引领军事立法，将贯彻军委主席负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广",0,0,0,0,0,0,0,0,0
M02376,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,49,"负责制的好做法好经验固化为法规制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广大官兵要自觉学思想铸忠诚、强本领谋打赢、尽职责重实干、守纪律知敬畏，以优良作风确保军委主席负责制更加有力、更",0,0,0,0,0,0,0,0,0
M02377,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,50,"制度，为全面深入贯彻军委主席负责制提供法治保障。坚决贯彻军委主席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广大官兵要自觉学思想铸忠诚、强本领谋打赢、尽职责重实干、守纪律知敬畏，以优良作风确保军委主席负责制更加有力、更加扎实、更加有效地贯彻落实。
",0,0,0,0,0,0,0,0,0
M02378,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,51,"席负责中央军委全面工作、领导指挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广大官兵要自觉学思想铸忠诚、强本领谋打赢、尽职责重实干、守纪律知敬畏，以优良作风确保军委主席负责制更加有力、更加扎实、更加有效地贯彻落实。
（执笔：张明仓）",0,0,0,0,0,0,0,0,0
M02379,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,52,"挥全国武装力量、决定国防和军队建设一切重大问题的要求，落实到国防和军队建设的各领域全过程；完善贯彻军委主席负责制的工作机制，着力形成贯彻军委主席负责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广大官兵要自觉学思想铸忠诚、强本领谋打赢、尽职责重实干、守纪律知敬畏，以优良作风确保军委主席负责制更加有力、更加扎实、更加有效地贯彻落实。
（执笔：张明仓）",0,0,0,0,0,0,0,0,0
M02380,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,53,"责制的闭合回路；建立贯彻军委主席负责制的责任体系，明确各级相关责任。充分发挥新体制优势和效能，运用纪检、巡视、审计监督手段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广大官兵要自觉学思想铸忠诚、强本领谋打赢、尽职责重实干、守纪律知敬畏，以优良作风确保军委主席负责制更加有力、更加扎实、更加有效地贯彻落实。
（执笔：张明仓）",0,0,0,0,0,0,0,0,0
M02381,2023-08-11_p07_全面深入贯彻军委主席负责制,2023-08-11,2023,07,全面深入贯彻军委主席负责制,54,"段，加强贯彻军委主席负责制的监督问责，促进军委主席负责制常态落实、刚性落实、有效落实。
强化全面深入贯彻军委主席负责制的责任担当。贯彻军委主席负责制，要害在担当、关键靠实干。要压紧压实责任链条，党委履行好主体责任，党委主要领导履行第一责任人责任，做到一级带一级，层层抓落实，切实把军委主席负责制各项要求落到基层末端。广大官兵要自觉学思想铸忠诚、强本领谋打赢、尽职责重实干、守纪律知敬畏，以优良作风确保军委主席负责制更加有力、更加扎实、更加有效地贯彻落实。
（执笔：张明仓）",0,0,0,0,0,0,0,0,0
M02382,2023-08-13_p08_生动展现强军新征程的时代画卷,2023-08-13,2023,08,生动展现强军新征程的时代画卷,0,"注重“年轻态”，增强互动性，深深吸引了青年观众，在短时间内微博的话题量就高达7.74亿次，实现了主流媒体带动、网络内外同向发力、全域传播的格局，为探索打造新型传播矩阵、扩大主流媒体影响力提供了新的路径。随着“传得更开、传得更广、传得更深入”的目标的实现，这部融媒体片，必将产生巨大的思想力量，教育激励广大官兵深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，坚决听从党中央、中央军委和习主席指挥，坚决履行党和人民赋予的使命任务，为如期实现建军一百年奋斗目标、加快把人民军队建成世界一流军队不懈奋斗。
一部具有艺术感染力的影视作品，传播力影响力是广大深远的。军事题材影视作品，如何实现内容、形式、手段的创新，如何借助移动传播占据思想引领的制高点，《逐梦》的实践和探索，为我们带来了深刻的启迪。",1,0,0,0,0,0,0,0,0
M02383,2023-08-14_p01_牢牢把握当代中国马克思主义军事观和方法论,2023-08-14,2023,01,牢牢把握当代中国马克思主义军事观和方法论,0,调，用党的创新理论武装全党是党的思想建设的根本任务。我们要坚持用党的创新理论统一思想、统一意志、统一行动，全面、系统、深入学习习近平新时代中国特色社会主义思想，坚持不懈用习近平强军思想武装全军，在读原著学原文悟原理中把握精髓，在推进强军事业实践运用中深化理解，在感悟领袖风范情怀、牢记统帅期望重托中内化提升，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以饱满精神状态、昂扬奋斗姿态投身新时代强军事业，朝着党指引的方向奋勇前进。,1,0,0,0,0,0,0,0,0
M02384,2023-08-14_p04_牢牢把握当代中国马克思主义军事观和方法论,2023-08-14,2023,04,牢牢把握当代中国马克思主义军事观和方法论,0,调，用党的创新理论武装全党是党的思想建设的根本任务。我们要坚持用党的创新理论统一思想、统一意志、统一行动，全面、系统、深入学习习近平新时代中国特色社会主义思想，坚持不懈用习近平强军思想武装全军，在读原著学原文悟原理中把握精髓，在推进强军事业实践运用中深化理解，在感悟领袖风范情怀、牢记统帅期望重托中内化提升，深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以饱满精神状态、昂扬奋斗姿态投身新时代强军事业，朝着党指引的方向奋勇前进。,1,0,0,0,0,0,0,0,0
M02385,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,0,"彻思想建党、理论强党要求。我们要坚持不懈用习近平新时代中国特色社会主义思想凝心铸魂，深入贯彻习近平强军思想，深刻领会其核心要义、精神实质、丰富内涵、实践要求，全面把握贯穿其中的立场观点方法，夯实忠诚核心、拥戴核心、维护核心、捍卫核心的思想政治根基。要坚持以学铸魂、以学增智、以学正风、以学促干，推动学思用贯通、知信行统一，把学习成效转化为聚焦备战打仗、推进强军事业的生动实践。
以更高标准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要",1,0,0,0,0,0,0,0,0
M02386,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,1,"习近平新时代中国特色社会主义思想凝心铸魂，深入贯彻习近平强军思想，深刻领会其核心要义、精神实质、丰富内涵、实践要求，全面把握贯穿其中的立场观点方法，夯实忠诚核心、拥戴核心、维护核心、捍卫核心的思想政治根基。要坚持以学铸魂、以学增智、以学正风、以学促干，推动学思用贯通、知信行统一，把学习成效转化为聚焦备战打仗、推进强军事业的生动实践。
以更高标准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。
推进政",1,0,0,0,0,0,0,0,0
M02387,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,2,"习近平强军思想，深刻领会其核心要义、精神实质、丰富内涵、实践要求，全面把握贯穿其中的立场观点方法，夯实忠诚核心、拥戴核心、维护核心、捍卫核心的思想政治根基。要坚持以学铸魂、以学增智、以学正风、以学促干，推动学思用贯通、知信行统一，把学习成效转化为聚焦备战打仗、推进强军事业的生动实践。
以更高标准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。
推进政治整训常态化制度化。政治整训是我军从政治上加强自身",1,0,0,0,0,0,0,0,0
M02388,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,3,"核心的思想政治根基。要坚持以学铸魂、以学增智、以学正风、以学促干，推动学思用贯通、知信行统一，把学习成效转化为聚焦备战打仗、推进强军事业的生动实践。
以更高标准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。
推进政治整训常态化制度化。政治整训是我军从政治上加强自身建设的重要法宝。党的十八大以来，以习近平同志为核心的党中央坚持以整风精神推进政治整训，确保了全军在政治立场、政治方向、政治原则、政治道路",1,0,0,0,0,0,0,0,0
M02389,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,4,"思用贯通、知信行统一，把学习成效转化为聚焦备战打仗、推进强军事业的生动实践。
以更高标准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。
推进政治整训常态化制度化。政治整训是我军从政治上加强自身建设的重要法宝。党的十八大以来，以习近平同志为核心的党中央坚持以整风精神推进政治整训，确保了全军在政治立场、政治方向、政治原则、政治道路上同党中央保持高度一致。新征程上，要在整肃思想、提纯党性上下功夫，开展经",1,0,0,0,0,0,0,0,0
M02390,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,5,"备战打仗、推进强军事业的生动实践。
以更高标准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。
推进政治整训常态化制度化。政治整训是我军从政治上加强自身建设的重要法宝。党的十八大以来，以习近平同志为核心的党中央坚持以整风精神推进政治整训，确保了全军在政治立场、政治方向、政治原则、政治道路上同党中央保持高度一致。新征程上，要在整肃思想、提纯党性上下功夫，开展经常性政治体检，解决好世界观人生观价值观这个",1,0,0,0,0,0,0,0,0
M02391,2023-08-14_p07_为实现建军一百年奋斗目标提供坚强政治保证,2023-08-14,2023,07,为实现建军一百年奋斗目标提供坚强政治保证,6,"准更严要求贯彻军委主席负责制。党的二十大提出要“健全贯彻军委主席负责制体制机制”，充分体现了党中央持续推进军委主席负责制贯彻落实的坚定意志。广大官兵要深刻领悟“两个确立”的决定性意义，增强“四个意识”、坚定“四个自信”、做到“两个维护”，贯彻军委主席负责制，以坚持和加强党中央集中统一领导为最高政治原则。要扎实搞好军委主席负责制学习教育，严格落实《关于深化军委主席负责制贯彻落实的若干意见》等，把贯彻军委主席负责制作为最高政治要求来遵循、作为最高政治纪律来严守。
推进政治整训常态化制度化。政治整训是我军从政治上加强自身建设的重要法宝。党的十八大以来，以习近平同志为核心的党中央坚持以整风精神推进政治整训，确保了全军在政治立场、政治方向、政治原则、政治道路上同党中央保持高度一致。新征程上，要在整肃思想、提纯党性上下功夫，开展经常性政治体检，解决好世界观人生观价值观这个总开关问题，坚决做到忠诚为党护党、全力兴党强",1,0,0,0,0,0,0,0,0
